allotmentName,date,area
DEADMAN MESA,2020-09-01,1
DEADMAN MESA,2020-10-01,0
DEADMAN MESA,2020-11-01,8
DEADMAN MESA,2020-12-01,0
DEADMAN MESA,2021-01-01,0
DEADMAN MESA,2021-02-01,0
DEADMAN MESA,2021-03-01,3
DEADMAN MESA,2021-04-01,0
DEADMAN MESA,2021-05-01,0
DEADMAN MESA,2021-06-01,0
DEADMAN MESA,2021-07-01,1
DEBAUD,2013-03-10,0
DEBAUD,2013-03-17,0
DEBAUD,2013-03-24,0
DEBAUD,2013-04-07,0
DEBAUD,2013-04-14,0
DEBAUD,2013-04-21,0
DEBAUD,2013-05-01,0
DEBAUD,2013-05-08,0
DEBAUD,2013-05-15,0
DEBAUD,2013-06-01,0
DEBAUD,2013-06-08,0
DEBAUD,2013-06-15,0
DEBAUD,2013-07-01,0
DEBAUD,2013-07-08,0
DEBAUD,2013-07-15,0
DEBAUD,2013-08-01,0
DEBAUD,2013-08-08,0
DEBAUD,2013-08-15,0
DEBAUD,2013-09-01,0
DEBAUD,2013-09-08,0
DEBAUD,2013-09-15,0
DEBAUD,2013-10-01,0
DEBAUD,2013-10-08,0
DEBAUD,2013-10-15,0
DEBAUD,2013-11-01,0
DEBAUD,2013-11-08,0
DEBAUD,2013-11-15,0
DEBAUD,2014-03-01,0
DEBAUD,2014-03-08,0
DEBAUD,2014-03-15,0
DEBAUD,2014-04-01,0
DEBAUD,2014-04-08,0
DEBAUD,2014-04-15,0
DEBAUD,2014-05-01,0
DEBAUD,2014-05-08,0
DEBAUD,2014-05-15,0
DEBAUD,2014-06-01,0
DEBAUD,2014-06-08,0
DEBAUD,2014-06-15,0
DEBAUD,2014-07-01,0
DEBAUD,2014-07-08,0
DEBAUD,2014-07-15,0
DEBAUD,2014-08-01,0
DEBAUD,2014-08-08,0
DEBAUD,2014-08-15,0
DEBAUD,2014-09-01,0
DEBAUD,2014-09-08,0
DEBAUD,2014-09-15,0
DEBAUD,2014-10-01,0
DEBAUD,2014-10-08,0
DEBAUD,2014-10-15,0
DEBAUD,2014-11-01,0
DEBAUD,2014-11-08,0
DEBAUD,2014-11-15,0
DEBAUD,2015-03-01,0
DEBAUD,2015-04-01,0
DEBAUD,2015-05-01,0
DEBAUD,2015-06-01,0
DEBAUD,2015-07-01,0
DEBAUD,2015-08-01,0
DEBAUD,2015-09-01,0
DEBAUD,2015-10-01,0
DEBAUD,2015-11-01,0
DEBAUD,2016-03-01,0
DEBAUD,2016-04-01,0
DEBAUD,2016-05-01,0
DEBAUD,2016-06-01,0
DEBAUD,2016-07-01,0
DEBAUD,2016-08-01,0
DEBAUD,2016-09-01,0
DEBAUD,2016-10-01,0
DEBAUD,2016-11-01,0
DEBAUD,2016-12-01,0
DEBAUD,2017-01-01,0
DEBAUD,2017-02-01,0
DEBAUD,2017-04-01,0
DEBAUD,2017-05-01,0
DEBAUD,2017-06-01,0
DEBAUD,2017-09-01,0
DEBAUD,2017-10-01,0
DEBAUD,2017-11-01,0
DEBAUD,2017-12-01,0
DEBAUD,2018-01-01,0
DEBAUD,2018-02-01,0
DEBAUD,2018-03-01,0
DEBAUD,2018-04-01,0
DEBAUD,2018-05-01,0
DEBAUD,2018-06-01,0
DEBAUD,2018-07-01,0
DEBAUD,2018-08-01,0
DEBAUD,2018-09-01,0
DEBAUD,2018-10-01,0
DEBAUD,2018-11-01,0
DEBAUD,2018-12-01,0
DEBAUD,2019-01-01,0
DEBAUD,2019-02-01,0
DEBAUD,2019-03-01,0
DEBAUD,2019-04-01,0
DEBAUD,2019-05-01,0
DEBAUD,2019-08-01,0
DEBAUD,2019-09-01,0
DEBAUD,2019-10-01,0
DEBAUD,2019-11-01,0
DEBAUD,2019-12-01,0
DEBAUD,2020-01-01,0
DEBAUD,2020-03-01,0
DEBAUD,2020-05-01,0
DEBAUD,2020-08-01,0
DEBAUD,2020-09-01,0
DEBAUD,2020-10-01,0
DEBAUD,2020-11-01,0
DEBAUD,2020-12-01,0
DEBAUD,2021-01-01,0
DEBAUD,2021-02-01,0
DEBAUD,2021-03-01,0
DEBAUD,2021-04-01,0
DEBAUD,2021-05-01,0
DEBAUD,2021-06-01,0
DEBAUD,2021-07-01,0
DEEP LAKE,2013-03-10,0
DEEP LAKE,2013-03-17,0
DEEP LAKE,2013-03-24,0
DEEP LAKE,2013-04-07,0
DEEP LAKE,2013-04-14,0
DEEP LAKE,2013-04-21,0
DEEP LAKE,2013-05-01,0
DEEP LAKE,2013-05-08,0
DEEP LAKE,2013-05-15,0
DEEP LAKE,2013-06-01,0
DEEP LAKE,2013-06-08,0
DEEP LAKE,2013-06-15,0
DEEP LAKE,2013-07-01,0
DEEP LAKE,2013-07-08,0
DEEP LAKE,2013-07-15,0
DEEP LAKE,2013-08-01,0
DEEP LAKE,2013-08-08,0
DEEP LAKE,2013-08-15,0
DEEP LAKE,2013-09-01,0
DEEP LAKE,2013-09-08,0
DEEP LAKE,2013-09-15,0
DEEP LAKE,2013-10-01,0
DEEP LAKE,2013-10-08,0
DEEP LAKE,2013-10-15,0
DEEP LAKE,2013-11-01,0
DEEP LAKE,2013-11-08,0
DEEP LAKE,2013-11-15,0
DEEP LAKE,2014-03-01,0
DEEP LAKE,2014-03-08,0
DEEP LAKE,2014-03-15,0
DEEP LAKE,2014-04-01,0
DEEP LAKE,2014-04-08,0
DEEP LAKE,2014-04-15,0
DEEP LAKE,2014-05-01,0
DEEP LAKE,2014-05-08,0
DEEP LAKE,2014-05-15,0
DEEP LAKE,2014-06-01,0
DEEP LAKE,2014-06-08,0
DEEP LAKE,2014-06-15,0
DEEP LAKE,2014-07-01,3
DEEP LAKE,2014-07-08,3
DEEP LAKE,2014-07-15,3
DEEP LAKE,2014-08-01,0
DEEP LAKE,2014-08-08,0
DEEP LAKE,2014-08-15,0
DEEP LAKE,2014-09-01,0
DEEP LAKE,2014-09-08,0
DEEP LAKE,2014-09-15,0
DEEP LAKE,2014-10-01,0
DEEP LAKE,2014-10-08,0
DEEP LAKE,2014-10-15,0
DEEP LAKE,2014-11-01,7
DEEP LAKE,2014-11-08,7
DEEP LAKE,2014-11-15,7
DEEP LAKE,2015-03-01,0
DEEP LAKE,2015-04-01,0
DEEP LAKE,2015-05-01,0
DEEP LAKE,2015-06-01,7
DEEP LAKE,2015-07-01,0
DEEP LAKE,2015-08-01,0
DEEP LAKE,2015-09-01,0
DEEP LAKE,2015-10-01,0
DEEP LAKE,2015-11-01,0
DEEP LAKE,2016-03-01,0
DEEP LAKE,2016-04-01,0
DEEP LAKE,2016-05-01,0
DEEP LAKE,2016-06-01,0
DEEP LAKE,2016-07-01,0
DEEP LAKE,2016-08-01,0
DEEP LAKE,2016-09-01,0
DEEP LAKE,2016-10-01,0
DEEP LAKE,2016-11-01,0
DEEP LAKE,2016-12-01,2
DEEP LAKE,2017-01-01,0
DEEP LAKE,2017-02-01,0
DEEP LAKE,2017-04-01,3
DEEP LAKE,2017-05-01,0
DEEP LAKE,2017-06-01,0
DEEP LAKE,2017-09-01,0
DEEP LAKE,2017-10-01,0
DEEP LAKE,2017-11-01,0
DEEP LAKE,2017-12-01,3
DEEP LAKE,2018-01-01,3
DEEP LAKE,2018-02-01,5
DEEP LAKE,2018-03-01,2
DEEP LAKE,2018-04-01,0
DEEP LAKE,2018-05-01,0
DEEP LAKE,2018-06-01,0
DEEP LAKE,2018-07-01,0
DEEP LAKE,2018-08-01,0
DEEP LAKE,2018-09-01,7
DEEP LAKE,2018-10-01,1
DEEP LAKE,2018-11-01,0
DEEP LAKE,2018-12-01,0
DEEP LAKE,2019-01-01,0
DEEP LAKE,2019-02-01,0
DEEP LAKE,2019-03-01,9
DEEP LAKE,2019-04-01,0
DEEP LAKE,2019-05-01,0
DEEP LAKE,2019-08-01,4
DEEP LAKE,2019-09-01,0
DEEP LAKE,2019-10-01,0
DEEP LAKE,2019-11-01,0
DEEP LAKE,2019-12-01,0
DEEP LAKE,2020-01-01,0
DEEP LAKE,2020-03-01,0
DEEP LAKE,2020-05-01,0
DEEP LAKE,2020-08-01,0
DEEP LAKE,2020-09-01,0
DEEP LAKE,2020-10-01,0
DEEP LAKE,2020-11-01,1
DEEP LAKE,2020-12-01,4
DEEP LAKE,2021-01-01,2
DEEP LAKE,2021-02-01,1
DEEP LAKE,2021-03-01,2
DEEP LAKE,2021-04-01,0
DEEP LAKE,2021-05-01,0
DEEP LAKE,2021-06-01,1
DEEP LAKE,2021-07-01,1
DEER CREEK,2013-03-10,0
DEER CREEK,2013-03-17,0
DEER CREEK,2013-03-24,0
DEER CREEK,2013-04-07,0
DEER CREEK,2013-04-07,7
DEER CREEK,2013-04-14,0
DEER CREEK,2013-04-14,7
DEER CREEK,2013-04-21,0
DEER CREEK,2013-04-21,7
DEER CREEK,2013-05-01,0
DEER CREEK,2013-05-08,0
DEER CREEK,2013-05-15,0
DEER CREEK,2013-06-01,0
DEER CREEK,2013-06-08,0
DEER CREEK,2013-06-15,0
DEER CREEK,2013-07-01,0
DEER CREEK,2013-07-08,0
DEER CREEK,2013-07-15,0
DEER CREEK,2013-08-01,0
DEER CREEK,2013-08-08,0
DEER CREEK,2013-08-15,0
DEER CREEK,2013-09-01,0
DEER CREEK,2013-09-08,0
DEER CREEK,2013-09-15,0
DEER CREEK,2013-10-01,0
DEER CREEK,2013-10-08,0
DEER CREEK,2013-10-15,0
DEER CREEK,2013-11-01,0
DEER CREEK,2013-11-08,0
DEER CREEK,2013-11-15,0
DEER CREEK,2014-03-01,0
DEER CREEK,2014-03-08,0
DEER CREEK,2014-03-15,0
DEER CREEK,2014-04-01,0
DEER CREEK,2014-04-08,0
DEER CREEK,2014-04-15,0
DEER CREEK,2014-05-01,0
DEER CREEK,2014-05-08,0
DEER CREEK,2014-05-15,0
DEER CREEK,2014-06-01,0
DEER CREEK,2014-06-08,0
DEER CREEK,2014-06-15,0
DEER CREEK,2014-07-01,0
DEER CREEK,2014-07-08,0
DEER CREEK,2014-07-15,0
DEER CREEK,2014-08-01,0
DEER CREEK,2014-08-08,0
DEER CREEK,2014-08-15,0
DEER CREEK,2014-09-01,0
DEER CREEK,2014-09-08,0
DEER CREEK,2014-09-15,0
DEER CREEK,2014-10-01,0
DEER CREEK,2014-10-08,0
DEER CREEK,2014-10-15,0
DEER CREEK,2014-11-01,0
DEER CREEK,2014-11-08,0
DEER CREEK,2014-11-15,0
DEER CREEK,2015-03-01,0
DEER CREEK,2015-04-01,0
DEER CREEK,2015-05-01,0
DEER CREEK,2015-06-01,0
DEER CREEK,2015-07-01,0
DEER CREEK,2015-08-01,0
DEER CREEK,2015-09-01,0
DEER CREEK,2015-10-01,0
DEER CREEK,2015-11-01,0
DEER CREEK,2016-03-01,0
DEER CREEK,2016-04-01,0
DEER CREEK,2016-05-01,0
DEER CREEK,2016-06-01,0
DEER CREEK,2016-07-01,0
DEER CREEK,2016-08-01,0
DEER CREEK,2016-09-01,0
DEER CREEK,2016-09-01,7
DEER CREEK,2016-10-01,0
DEER CREEK,2016-11-01,0
DEER CREEK,2016-12-01,0
DEER CREEK,2017-01-01,0
DEER CREEK,2017-02-01,0
DEER CREEK,2017-04-01,0
DEER CREEK,2017-05-01,0
DEER CREEK,2017-06-01,0
DEER CREEK,2017-09-01,0
DEER CREEK,2017-10-01,0
DEER CREEK,2017-11-01,0
DEER CREEK,2017-12-01,0
DEER CREEK,2018-01-01,0
DEER CREEK,2018-02-01,0
DEER CREEK,2018-03-01,0
DEER CREEK,2018-04-01,0
DEER CREEK,2018-05-01,0
DEER CREEK,2018-06-01,0
DEER CREEK,2018-07-01,0
DEER CREEK,2018-08-01,0
DEER CREEK,2018-09-01,0
DEER CREEK,2018-10-01,0
DEER CREEK,2018-11-01,0
DEER CREEK,2018-12-01,0
DEER CREEK,2019-01-01,0
DEER CREEK,2019-02-01,0
DEER CREEK,2019-03-01,0
DEER CREEK,2019-04-01,0
DEER CREEK,2019-05-01,0
DEER CREEK,2019-08-01,0
DEER CREEK,2019-09-01,0
DEER CREEK,2019-10-01,0
DEER CREEK,2019-11-01,0
DEER CREEK,2019-12-01,0
DEER CREEK,2020-01-01,0
DEER CREEK,2020-03-01,0
DEER CREEK,2020-05-01,0
DEER CREEK,2020-08-01,0
DEER CREEK,2020-09-01,0
DEER CREEK,2020-10-01,0
DEER CREEK,2020-11-01,0
DEER CREEK,2020-12-01,0
DEER CREEK,2020-12-01,1
DEER CREEK,2021-01-01,0
DEER CREEK,2021-01-01,1
DEER CREEK,2021-02-01,0
DEER CREEK,2021-03-01,0
DEER CREEK,2021-04-01,0
DEER CREEK,2021-05-01,0
DEER CREEK,2021-06-01,0
DEER CREEK,2021-07-01,0
DEL SHAY,2013-03-10,5
DEL SHAY,2013-03-17,5
DEL SHAY,2013-03-24,5
DEL SHAY,2013-04-07,5
DEL SHAY,2013-04-14,5
DEL SHAY,2013-04-21,5
DEL SHAY,2013-05-01,2
DEL SHAY,2013-05-08,2
DEL SHAY,2013-05-15,2
DEL SHAY,2013-06-01,0
DEL SHAY,2013-06-08,0
DEL SHAY,2013-06-15,0
DEL SHAY,2013-07-01,1
DEL SHAY,2013-07-08,1
DEL SHAY,2013-07-15,1
DEL SHAY,2013-08-01,0
DEL SHAY,2013-08-08,0
DEL SHAY,2013-08-15,0
DEL SHAY,2013-09-01,0
DEL SHAY,2013-09-08,0
DEL SHAY,2013-09-15,0
DEL SHAY,2013-10-01,0
DEL SHAY,2013-10-08,0
DEL SHAY,2013-10-15,0
DEL SHAY,2013-11-01,0
DEL SHAY,2013-11-08,0
DEL SHAY,2013-11-15,0
DEL SHAY,2014-03-01,2
DEL SHAY,2014-03-08,2
DEL SHAY,2014-03-15,2
DEL SHAY,2014-04-01,0
DEL SHAY,2014-04-08,0
DEL SHAY,2014-04-15,0
DEL SHAY,2014-05-01,0
DEL SHAY,2014-05-08,0
DEL SHAY,2014-05-15,0
DEL SHAY,2014-06-01,0
DEL SHAY,2014-06-08,0
DEL SHAY,2014-06-15,0
DEL SHAY,2014-07-01,0
DEL SHAY,2014-07-08,0
DEL SHAY,2014-07-15,0
DEL SHAY,2014-08-01,0
DEL SHAY,2014-08-08,0
DEL SHAY,2014-08-15,0
DEL SHAY,2014-09-01,0
DEL SHAY,2014-09-08,0
DEL SHAY,2014-09-15,0
DEL SHAY,2014-10-01,1
DEL SHAY,2014-10-08,1
DEL SHAY,2014-10-15,1
DEL SHAY,2014-11-01,0
DEL SHAY,2014-11-08,0
DEL SHAY,2014-11-15,0
DEL SHAY,2015-03-01,2
DEL SHAY,2015-04-01,0
DEL SHAY,2015-05-01,0
DEL SHAY,2015-06-01,0
DEL SHAY,2015-07-01,0
DEL SHAY,2015-08-01,0
DEL SHAY,2015-09-01,0
DEL SHAY,2015-10-01,0
DEL SHAY,2015-11-01,0
DEL SHAY,2016-03-01,0
DEL SHAY,2016-04-01,0
DEL SHAY,2016-05-01,0
DEL SHAY,2016-06-01,0
DEL SHAY,2016-07-01,0
DEL SHAY,2016-08-01,3
DEL SHAY,2016-09-01,0
DEL SHAY,2016-10-01,0
DEL SHAY,2016-11-01,0
DEL SHAY,2016-12-01,0
DEL SHAY,2017-01-01,0
DEL SHAY,2017-02-01,0
DEL SHAY,2017-04-01,0
DEL SHAY,2017-05-01,0
DEL SHAY,2017-06-01,0
DEL SHAY,2017-09-01,0
DEL SHAY,2017-10-01,0
DEL SHAY,2017-11-01,0
DEL SHAY,2017-12-01,0
DEL SHAY,2018-01-01,0
DEL SHAY,2018-02-01,0
DEL SHAY,2018-03-01,0
DEL SHAY,2018-04-01,0
DEL SHAY,2018-05-01,0
DEL SHAY,2018-06-01,0
DEL SHAY,2018-07-01,0
DEL SHAY,2018-08-01,0
DEL SHAY,2018-09-01,0
DEL SHAY,2018-10-01,0
DEL SHAY,2018-11-01,0
DEL SHAY,2018-12-01,0
DEL SHAY,2019-01-01,0
DEL SHAY,2019-02-01,0
DEL SHAY,2019-03-01,0
DEL SHAY,2019-04-01,0
DEL SHAY,2019-05-01,0
DEL SHAY,2019-08-01,0
DEL SHAY,2019-09-01,0
DEL SHAY,2019-10-01,0
DEL SHAY,2019-11-01,0
DEL SHAY,2019-12-01,0
DEL SHAY,2020-01-01,0
DEL SHAY,2020-03-01,0
DEL SHAY,2020-05-01,0
DEL SHAY,2020-08-01,0
DEL SHAY,2020-09-01,0
DEL SHAY,2020-10-01,0
DEL SHAY,2020-11-01,0
DEL SHAY,2020-12-01,0
DEL SHAY,2021-01-01,0
DEL SHAY,2021-02-01,0
DEL SHAY,2021-03-01,0
DEL SHAY,2021-04-01,0
DEL SHAY,2021-05-01,0
DEL SHAY,2021-06-01,0
DEL SHAY,2021-07-01,3
DEVILS CANYON,2013-03-10,0
DEVILS CANYON,2013-03-17,0
DEVILS CANYON,2013-03-24,0
DEVILS CANYON,2013-04-07,0
DEVILS CANYON,2013-04-14,0
DEVILS CANYON,2013-04-21,0
DEVILS CANYON,2013-05-01,0
DEVILS CANYON,2013-05-08,0
DEVILS CANYON,2013-05-15,0
DEVILS CANYON,2013-06-01,0
DEVILS CANYON,2013-06-08,0
DEVILS CANYON,2013-06-15,0
DEVILS CANYON,2013-07-01,0
DEVILS CANYON,2013-07-08,0
DEVILS CANYON,2013-07-15,0
DEVILS CANYON,2013-08-01,0
DEVILS CANYON,2013-08-08,0
DEVILS CANYON,2013-08-15,0
DEVILS CANYON,2013-09-01,0
DEVILS CANYON,2013-09-08,0
DEVILS CANYON,2013-09-15,0
DEVILS CANYON,2013-10-01,0
DEVILS CANYON,2013-10-08,0
DEVILS CANYON,2013-10-15,0
DEVILS CANYON,2013-11-01,0
DEVILS CANYON,2013-11-08,0
DEVILS CANYON,2013-11-15,0
DEVILS CANYON,2014-03-01,0
DEVILS CANYON,2014-03-08,0
DEVILS CANYON,2014-03-15,0
DEVILS CANYON,2014-04-01,0
DEVILS CANYON,2014-04-08,0
DEVILS CANYON,2014-04-15,0
DEVILS CANYON,2014-05-01,0
DEVILS CANYON,2014-05-08,0
DEVILS CANYON,2014-05-15,0
DEVILS CANYON,2014-06-01,0
DEVILS CANYON,2014-06-08,0
DEVILS CANYON,2014-06-15,0
DEVILS CANYON,2014-07-01,0
DEVILS CANYON,2014-07-08,0
DEVILS CANYON,2014-07-15,0
DEVILS CANYON,2014-08-01,0
DEVILS CANYON,2014-08-08,0
DEVILS CANYON,2014-08-15,0
DEVILS CANYON,2014-09-01,0
DEVILS CANYON,2014-09-08,0
DEVILS CANYON,2014-09-15,0
DEVILS CANYON,2014-10-01,0
DEVILS CANYON,2014-10-08,0
DEVILS CANYON,2014-10-15,0
DEVILS CANYON,2014-11-01,0
DEVILS CANYON,2014-11-08,0
DEVILS CANYON,2014-11-15,0
DEVILS CANYON,2015-03-01,0
DEVILS CANYON,2015-04-01,0
DEVILS CANYON,2015-05-01,0
DEVILS CANYON,2015-06-01,0
DEVILS CANYON,2015-07-01,0
DEVILS CANYON,2015-08-01,0
DEVILS CANYON,2015-09-01,0
DEVILS CANYON,2015-10-01,0
DEVILS CANYON,2015-11-01,0
DEVILS CANYON,2016-03-01,0
DEVILS CANYON,2016-04-01,0
DEVILS CANYON,2016-05-01,0
DEVILS CANYON,2016-06-01,0
DEVILS CANYON,2016-07-01,0
DEVILS CANYON,2016-08-01,0
DEVILS CANYON,2016-09-01,0
DEVILS CANYON,2016-10-01,0
DEVILS CANYON,2016-11-01,0
DEVILS CANYON,2016-12-01,0
DEVILS CANYON,2017-01-01,0
DEVILS CANYON,2017-02-01,0
DEVILS CANYON,2017-04-01,0
DEVILS CANYON,2017-05-01,0
DEVILS CANYON,2017-06-01,0
DEVILS CANYON,2017-09-01,0
DEVILS CANYON,2017-10-01,0
DEVILS CANYON,2017-11-01,0
DEVILS CANYON,2017-12-01,0
DEVILS CANYON,2018-01-01,0
DEVILS CANYON,2018-02-01,0
DEVILS CANYON,2018-03-01,0
DEVILS CANYON,2018-04-01,0
DEVILS CANYON,2018-05-01,0
DEVILS CANYON,2018-06-01,0
DEVILS CANYON,2018-07-01,0
DEVILS CANYON,2018-08-01,0
DEVILS CANYON,2018-09-01,0
DEVILS CANYON,2018-10-01,0
DEVILS CANYON,2018-11-01,0
DEVILS CANYON,2018-12-01,0
DEVILS CANYON,2019-01-01,0
DEVILS CANYON,2019-02-01,0
DEVILS CANYON,2019-03-01,0
DEVILS CANYON,2019-04-01,0
DEVILS CANYON,2019-05-01,0
DEVILS CANYON,2019-08-01,0
DEVILS CANYON,2019-09-01,0
DEVILS CANYON,2019-10-01,0
DEVILS CANYON,2019-11-01,0
DEVILS CANYON,2019-12-01,0
DEVILS CANYON,2020-01-01,0
DEVILS CANYON,2020-03-01,0
DEVILS CANYON,2020-05-01,0
DEVILS CANYON,2020-08-01,0
DEVILS CANYON,2020-09-01,0
DEVILS CANYON,2020-10-01,0
DEVILS CANYON,2020-11-01,0
DEVILS CANYON,2020-12-01,0
DEVILS CANYON,2021-01-01,2
DEVILS CANYON,2021-02-01,0
DEVILS CANYON,2021-03-01,1
DEVILS CANYON,2021-04-01,0
DEVILS CANYON,2021-05-01,1
DEVILS CANYON,2021-06-01,0
DEVILS CANYON,2021-07-01,2
DIAMOND,2013-03-10,0
DIAMOND,2013-03-17,0
DIAMOND,2013-03-24,0
DIAMOND,2013-04-07,0
DIAMOND,2013-04-14,0
DIAMOND,2013-04-21,0
DIAMOND,2013-05-01,0
DIAMOND,2013-05-08,0
DIAMOND,2013-05-15,0
DIAMOND,2013-06-01,0
DIAMOND,2013-06-08,0
DIAMOND,2013-06-15,0
DIAMOND,2013-07-01,0
DIAMOND,2013-07-08,0
DIAMOND,2013-07-15,0
DIAMOND,2013-08-01,0
DIAMOND,2013-08-08,0
DIAMOND,2013-08-15,0
DIAMOND,2013-09-01,0
DIAMOND,2013-09-08,0
DIAMOND,2013-09-15,0
DIAMOND,2013-10-01,0
DIAMOND,2013-10-08,0
DIAMOND,2013-10-15,0
DIAMOND,2013-11-01,0
DIAMOND,2013-11-08,0
DIAMOND,2013-11-15,0
DIAMOND,2014-03-01,0
DIAMOND,2014-03-08,0
DIAMOND,2014-03-15,0
DIAMOND,2014-04-01,0
DIAMOND,2014-04-08,0
DIAMOND,2014-04-15,0
DIAMOND,2014-05-01,0
DIAMOND,2014-05-08,0
DIAMOND,2014-05-15,0
DIAMOND,2014-06-01,0
DIAMOND,2014-06-08,0
DIAMOND,2014-06-15,0
DIAMOND,2014-07-01,0
DIAMOND,2014-07-08,0
DIAMOND,2014-07-15,0
DIAMOND,2014-08-01,0
DIAMOND,2014-08-08,0
DIAMOND,2014-08-15,0
DIAMOND,2014-09-01,0
DIAMOND,2014-09-08,0
DIAMOND,2014-09-15,0
DIAMOND,2014-10-01,0
DIAMOND,2014-10-08,0
DIAMOND,2014-10-15,0
DIAMOND,2014-11-01,0
DIAMOND,2014-11-08,0
DIAMOND,2014-11-15,0
DIAMOND,2015-03-01,0
DIAMOND,2015-04-01,0
DIAMOND,2015-05-01,0
DIAMOND,2015-06-01,7
DIAMOND,2015-07-01,0
DIAMOND,2015-08-01,0
DIAMOND,2015-09-01,0
DIAMOND,2015-10-01,0
DIAMOND,2015-11-01,0
DIAMOND,2016-03-01,0
DIAMOND,2016-04-01,0
DIAMOND,2016-05-01,0
DIAMOND,2016-06-01,0
DIAMOND,2016-07-01,0
DIAMOND,2016-08-01,0
DIAMOND,2016-09-01,0
DIAMOND,2016-10-01,0
DIAMOND,2016-11-01,0
DIAMOND,2016-12-01,0
DIAMOND,2017-01-01,0
DIAMOND,2017-02-01,0
DIAMOND,2017-04-01,7
DIAMOND,2017-05-01,0
DIAMOND,2017-06-01,0
DIAMOND,2017-09-01,0
DIAMOND,2017-10-01,0
DIAMOND,2017-11-01,0
DIAMOND,2017-12-01,0
DIAMOND,2018-01-01,0
DIAMOND,2018-02-01,0
DIAMOND,2018-03-01,0
DIAMOND,2018-04-01,0
DIAMOND,2018-05-01,0
DIAMOND,2018-06-01,0
DIAMOND,2018-07-01,0
DIAMOND,2018-08-01,0
DIAMOND,2018-09-01,0
DIAMOND,2018-10-01,0
DIAMOND,2018-11-01,0
DIAMOND,2018-12-01,0
DIAMOND,2019-01-01,0
DIAMOND,2019-02-01,0
DIAMOND,2019-03-01,0
DIAMOND,2019-04-01,0
DIAMOND,2019-05-01,0
DIAMOND,2019-08-01,0
DIAMOND,2019-09-01,0
DIAMOND,2019-10-01,0
DIAMOND,2019-11-01,0
DIAMOND,2019-12-01,0
DIAMOND,2020-01-01,0
DIAMOND,2020-03-01,0
DIAMOND,2020-05-01,0
DIAMOND,2020-08-01,0
DIAMOND,2020-09-01,0
DIAMOND,2020-10-01,0
DIAMOND,2020-11-01,0
DIAMOND,2020-12-01,0
DIAMOND,2021-01-01,0
DIAMOND,2021-02-01,0
DIAMOND,2021-03-01,0
DIAMOND,2021-04-01,0
DIAMOND,2021-05-01,0
DIAMOND,2021-06-01,0
DIAMOND,2021-07-01,0
DIAMOND BUTTE,2013-03-10,0
DIAMOND BUTTE,2013-03-17,0
DIAMOND BUTTE,2013-03-24,0
DIAMOND BUTTE,2013-04-07,0
DIAMOND BUTTE,2013-04-14,0
DIAMOND BUTTE,2013-04-21,0
DIAMOND BUTTE,2013-05-01,0
DIAMOND BUTTE,2013-05-08,0
DIAMOND BUTTE,2013-05-15,0
DIAMOND BUTTE,2013-06-01,0
DIAMOND BUTTE,2013-06-08,0
DIAMOND BUTTE,2013-06-15,0
DIAMOND BUTTE,2013-07-01,0
DIAMOND BUTTE,2013-07-08,0
DIAMOND BUTTE,2013-07-15,0
DIAMOND BUTTE,2013-08-01,0
DIAMOND BUTTE,2013-08-08,0
DIAMOND BUTTE,2013-08-15,0
DIAMOND BUTTE,2013-09-01,0
DIAMOND BUTTE,2013-09-08,0
DIAMOND BUTTE,2013-09-15,0
DIAMOND BUTTE,2013-10-01,0
DIAMOND BUTTE,2013-10-08,0
DIAMOND BUTTE,2013-10-15,0
DIAMOND BUTTE,2013-11-01,0
DIAMOND BUTTE,2013-11-08,0
DIAMOND BUTTE,2013-11-15,0
DIAMOND BUTTE,2014-03-01,0
DIAMOND BUTTE,2014-03-08,0
DIAMOND BUTTE,2014-03-15,0
DIAMOND BUTTE,2014-04-01,0
DIAMOND BUTTE,2014-04-08,0
DIAMOND BUTTE,2014-04-15,0
DIAMOND BUTTE,2014-05-01,0
DIAMOND BUTTE,2014-05-08,0
DIAMOND BUTTE,2014-05-15,0
DIAMOND BUTTE,2014-06-01,0
DIAMOND BUTTE,2014-06-08,0
DIAMOND BUTTE,2014-06-15,0
DIAMOND BUTTE,2014-07-01,0
DIAMOND BUTTE,2014-07-08,0
DIAMOND BUTTE,2014-07-15,0
DIAMOND BUTTE,2014-08-01,0
DIAMOND BUTTE,2014-08-08,0
DIAMOND BUTTE,2014-08-15,0
DIAMOND BUTTE,2014-09-01,0
DIAMOND BUTTE,2014-09-08,0
DIAMOND BUTTE,2014-09-15,0
DIAMOND BUTTE,2014-10-01,0
DIAMOND BUTTE,2014-10-08,0
DIAMOND BUTTE,2014-10-15,0
DIAMOND BUTTE,2014-11-01,0
DIAMOND BUTTE,2014-11-08,0
DIAMOND BUTTE,2014-11-15,0
DIAMOND BUTTE,2015-03-01,0
DIAMOND BUTTE,2015-04-01,0
DIAMOND BUTTE,2015-05-01,0
DIAMOND BUTTE,2015-06-01,0
DIAMOND BUTTE,2015-07-01,0
DIAMOND BUTTE,2015-08-01,0
DIAMOND BUTTE,2015-09-01,0
DIAMOND BUTTE,2015-10-01,0
DIAMOND BUTTE,2015-11-01,0
DIAMOND BUTTE,2016-03-01,0
DIAMOND BUTTE,2016-04-01,0
DIAMOND BUTTE,2016-05-01,1
DIAMOND BUTTE,2016-06-01,0
